age,grade_level,sex,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,preferred_instruction_type,task_skips,interaction_rate,learning_style
7,Primary 3,Male,38.83267532,4,1,3,2,150.4636324,audio,0,28.19567043,Auditory
10,Junior Secondary School 1,Female,82.49262666,2,4,2,0,191.0998666,text,0,16.46535648,Logical
5,Primary 1,Male,76.56283405,0,3,4,1,177.4365419,animation,0,22.39914949,Visual
7,Primary 2,Female,55.14270274,10,2,4,2,158.0264153,audio,0,24.242592,Auditory
9,Primary 5,Female,59.81594455,3,12,5,0,136.5459742,text,0,40.28330761,Kinesthetic
12,Junior Secondary School 2,Male,99.66467246,0,2,2,0,158.1186235,text,0,31.68818445,Visual
11,Junior Secondary School 1,Female,95.92898618,1,1,4,0,136.6447723,animation,0,29.61204218,Visual
12,Junior Secondary School 3,Male,51.49980309,0,4,1,0,155.8356209,text,0,25.31140433,Logical
11,Junior Secondary School 1,Female,77.23366081,0,3,3,1,143.1120331,animation,1,34.25104564,Visual
5,Nursery,Female,40.76852969,5,2,5,1,202.3691344,audio,1,14.76893662,Auditory
11,Junior Secondary School 1,Female,48.02446555,2,11,4,1,159.9514708,text,1,43.59045862,Kinesthetic
9,Primary 4,Female,65.83256695,1,13,7,0,111.4525087,animation,0,40.94043172,Kinesthetic
12,Junior Secondary School 3,Female,42.78908199,5,2,3,1,171.6599035,audio,1,24.65869229,Auditory
4,Nursery,Female,53.02182206,4,2,5,1,115.4400123,audio,1,17.33323597,Auditory
6,Primary 2,Male,80.14667012,0,2,2,0,122.9164398,animation,0,35.95944007,Visual
9,Primary 4,Male,37.67352313,1,10,4,1,127.0295461,animation,1,33.84966535,Kinesthetic
8,Primary 3,Male,54.40552282,8,4,5,2,193.0542247,audio,0,26.95334177,Auditory
6,Primary 1,Female,55.46323022,3,2,1,0,185.3855219,text,0,18.646536,Logical
6,Primary 2,Male,77.73417316,2,1,4,0,163.5607519,text,0,29.33815801,Visual
4,Nursery,Male,48.86102352,0,5,1,0,177.3531086,text,0,20.33036623,Logical
4,Nursery,Female,54.52142638,2,2,2,0,225.8850063,text,0,20.95298642,Logical
7,Primary 2,Male,54.21400533,1,3,2,0,225.5060787,text,0,25.37386236,Logical
12,Junior Secondary School 3,Male,87.78834772,1,2,4,0,137.9224503,animation,0,29.97246365,Visual
10,Primary 5,Male,64.87753805,3,3,1,0,178.7406766,text,0,18.89462846,Logical
11,Junior Secondary School 2,Male,62.43280971,2,2,2,0,178.2385754,text,0,20.12274623,Logical
5,Nursery,Female,18.97798562,3,12,4,1,170.03064,text,0,43.1615087,Kinesthetic
9,Primary 4,Male,46.27875061,4,2,3,1,108.6586125,audio,1,20.9555306,Auditory
10,Junior Secondary School 1,Male,73.06906681,1,1,3,1,142.9484403,animation,0,23.77086108,Visual
9,Primary 5,Male,46.69542205,3,10,5,0,202.6752571,text,0,26.51591669,Kinesthetic
12,Junior Secondary School 3,Female,28.91134937,7,1,5,1,146.8421662,audio,0,21.13587337,Auditory
12,Junior Secondary School 2,Male,60.80764705,5,2,5,1,112.3702266,audio,0,23.57443518,Auditory
5,Primary 1,Male,62.16272085,1,7,4,1,141.4631416,animation,1,39.7165911,Kinesthetic
11,Junior Secondary School 2,Female,83.11324219,1,3,3,0,141.8420212,text,0,22.90674973,Visual
5,Primary 1,Female,47.16992005,1,4,1,0,144.9634585,text,0,20.60450245,Logical
7,Primary 2,Male,39.12674206,4,11,5,0,133.840156,animation,0,37.66208096,Kinesthetic
10,Junior Secondary School 1,Female,55.55418333,4,3,3,1,227.2588019,audio,0,14.85184669,Auditory
7,Primary 3,Female,93.51232701,3,4,4,0,167.8020754,animation,0,27.07977926,Visual
12,Junior Secondary School 2,Female,90.85006363,0,6,4,0,101.8763843,text,0,36.23537376,Visual
9,Primary 5,Male,47.01507184,8,3,4,2,175.518088,audio,1,17.20520317,Auditory
9,Primary 5,Male,79.75568857,0,3,4,0,151.0934231,animation,1,26.67157131,Visual
6,Primary 2,Female,70.75118909,1,4,2,0,232.871762,text,0,16.74334223,Logical
5,Primary 1,Female,82.30195324,1,3,4,1,138.9458188,animation,1,27.90168116,Visual
12,Junior Secondary School 3,Female,25.94733047,8,1,4,2,191.9324557,audio,1,24.03860085,Auditory
8,Primary 3,Female,91.47956796,2,0,2,0,146.0900473,text,1,28.25937075,Visual
9,Primary 5,Male,83.0344568,0,4,3,1,140.8139671,text,0,28.20495117,Visual
12,Junior Secondary School 3,Female,43.09681396,3,8,4,1,137.289645,text,0,50.21359824,Kinesthetic
7,Primary 3,Female,79.8440229,1,2,1,0,180.9990115,text,0,18.77417926,Logical
11,Junior Secondary School 1,Male,40.91428496,5,3,5,2,162.4293379,audio,0,23.72045545,Auditory
8,Primary 3,Female,58.12341849,1,9,4,1,157.9306484,animation,1,40.57285422,Kinesthetic
12,Junior Secondary School 3,Female,50.6304689,2,4,1,0,199.5671766,text,0,25.23099587,Logical
5,Nursery,Male,60.65224982,0,2,1,0,157.1131191,text,0,23.8852599,Logical
11,Junior Secondary School 1,Male,24.7535809,1,10,6,0,132.0834163,text,1,33.78451073,Kinesthetic
6,Primary 1,Female,26.37209281,1,6,5,0,137.0304746,text,1,39.10300163,Kinesthetic
7,Primary 3,Male,58.9960123,2,4,1,0,207.9242061,text,0,19.29198335,Logical
11,Junior Secondary School 2,Female,26.34154445,8,3,5,1,130.612832,audio,1,25.24115554,Auditory
10,Primary 5,Male,90.21178156,0,2,4,1,186.0275132,text,0,34.64415703,Visual
6,Primary 1,Female,88.15379163,0,6,2,0,134.7923317,text,0,28.134825,Visual
12,Junior Secondary School 3,Female,17.97582667,3,4,3,1,127.7549755,audio,1,21.05277955,Auditory
10,Junior Secondary School 1,Female,58.05039487,0,3,1,0,158.8182303,text,0,17.59462984,Logical
11,Junior Secondary School 1,Female,37.97659067,6,2,3,2,174.8848489,audio,0,14.61026194,Auditory
9,Primary 5,Female,65.28136669,0,2,2,0,186.1665259,text,0,19.45273962,Logical
8,Primary 3,Male,68.41026798,1,6,2,0,192.7806152,text,0,23.59852361,Logical
9,Primary 4,Male,80.3114105,0,4,4,0,137.1854242,animation,1,37.56498567,Visual
12,Junior Secondary School 3,Female,39.45752966,4,0,4,2,181.9985547,audio,0,30.74089109,Auditory
12,Junior Secondary School 3,Male,46.92077566,0,9,6,1,166.0824765,text,0,32.36767978,Kinesthetic
12,Junior Secondary School 3,Female,60.19908072,1,2,1,0,154.6585786,text,0,19.44142122,Logical
10,Junior Secondary School 1,Male,72.95810821,0,5,1,0,203.1742204,text,0,24.18109025,Logical
12,Junior Secondary School 2,Male,71.74033595,0,1,3,1,123.4612085,animation,0,24.26569502,Visual
10,Junior Secondary School 1,Female,68.84347399,0,6,6,0,152.037764,text,0,36.06677292,Kinesthetic
11,Junior Secondary School 1,Female,80.94901213,1,3,4,0,194.6594276,animation,0,24.2082221,Visual
7,Primary 2,Male,44.32033477,4,4,3,2,163.5308377,audio,1,20.89107766,Auditory
11,Junior Secondary School 2,Male,53.36079966,4,2,3,2,104.3863668,audio,0,24.86520883,Auditory
6,Primary 2,Female,50.90232763,1,2,2,0,175.514884,text,0,14.4324841,Logical
11,Junior Secondary School 1,Female,91.30918489,1,1,3,1,148.1867971,text,1,32.57202036,Visual
12,Junior Secondary School 3,Female,59.1458033,1,3,2,0,163.4877359,text,0,21.32584443,Logical
9,Primary 5,Female,78.14837337,2,3,4,0,155.9024907,text,1,27.34094078,Visual
11,Junior Secondary School 1,Female,47.16895214,2,0,1,0,184.5580294,text,0,14.87975636,Logical
8,Primary 4,Female,35.07973192,3,2,5,2,190.0490772,audio,0,20.83491086,Auditory
6,Primary 1,Female,68.30760067,1,3,2,0,185.0505354,text,0,23.11218581,Logical
10,Primary 5,Male,67.62652338,1,3,1,0,214.0796509,text,0,23.3250413,Logical
5,Primary 1,Female,52.76407058,1,3,2,0,187.3921754,text,0,21.01038495,Logical
11,Junior Secondary School 1,Male,44.2069567,4,4,4,2,196.276074,audio,1,27.53092817,Auditory
6,Primary 2,Male,60.75463046,2,7,2,0,188.1706519,text,0,16.61905807,Logical
11,Junior Secondary School 2,Male,40.32920944,3,1,5,2,144.3592376,audio,0,25.89774768,Auditory
12,Junior Secondary School 3,Female,33.18728102,5,12,6,1,115.8308706,animation,1,46.7277638,Kinesthetic
10,Junior Secondary School 1,Female,56.23711773,2,2,2,0,163.9343308,text,0,19.69063223,Logical
8,Primary 3,Female,42.57560431,3,1,4,2,182.9171835,audio,1,34.27454458,Auditory
9,Primary 5,Male,37.83154364,5,2,4,2,166.8279438,audio,0,26.86305029,Auditory
4,Nursery,Male,27.38704873,2,1,4,1,163.9079171,audio,0,30.21918411,Auditory
11,Junior Secondary School 1,Male,47.76470781,2,1,1,0,185.9633696,text,0,13.64578232,Logical
11,Junior Secondary School 1,Male,43.63120997,5,1,4,2,126.1398127,audio,1,22.69756101,Auditory
12,Junior Secondary School 3,Female,52.6820488,1,14,5,1,137.155751,text,0,38.36838584,Kinesthetic
5,Primary 1,Female,75.8541384,0,1,4,0,95.4476907,animation,0,37.18347496,Visual
8,Primary 3,Female,48.61421115,1,5,2,0,154.91357,text,0,23.89037362,Logical
6,Primary 2,Female,49.68911762,0,6,1,0,177.0720573,text,0,14.91302029,Logical
9,Primary 4,Female,89.77997881,0,4,2,1,156.5440468,animation,0,34.56247187,Visual
5,Primary 1,Female,44.03599847,1,5,4,0,119.0144216,animation,0,28.3317606,Kinesthetic
5,Nursery,Male,78.18509622,1,1,1,0,197.3920007,text,0,17.25821448,Logical
5,Nursery,Female,78.22082321,0,3,2,0,124.3743187,text,1,38.60324457,Visual
6,Primary 1,Male,71.01224744,1,3,2,0,154.7076207,text,0,17.33865744,Logical
4,Nursery,Female,36.10010264,2,15,7,1,116.2113883,text,1,33.69785695,Kinesthetic
6,Primary 1,Male,54.9462904,3,2,2,0,184.7581071,text,0,18.63861963,Logical
5,Primary 1,Female,64.38457247,0,0,1,0,169.3823734,text,0,16.9168836,Logical
7,Primary 3,Female,50.34207893,3,3,3,2,214.189947,audio,1,25.40451176,Auditory
6,Primary 2,Female,68.13200781,1,10,6,0,127.5509026,animation,0,33.07645922,Kinesthetic
6,Primary 1,Male,89.62560233,0,2,3,0,144.9928307,animation,0,24.87702646,Visual
10,Junior Secondary School 1,Male,47.48865269,8,2,4,2,135.186038,audio,1,28.53531161,Auditory
6,Primary 2,Male,56.8350371,1,14,7,1,144.6623539,text,0,37.03047398,Kinesthetic
10,Junior Secondary School 1,Male,43.92278851,1,9,7,1,159.3175515,text,1,41.04730464,Kinesthetic
8,Primary 4,Female,70.49017589,1,4,2,1,124.405461,animation,1,45.32762949,Visual
11,Junior Secondary School 2,Female,36.42693235,3,9,5,1,119.2780035,animation,1,40.41303016,Kinesthetic
12,Junior Secondary School 2,Male,30.38808928,3,3,3,2,188.6028979,audio,1,24.59955945,Auditory
11,Junior Secondary School 1,Female,35.04002719,8,1,4,2,152.3093113,audio,1,22.63084142,Auditory
11,Junior Secondary School 2,Male,57.4373657,4,1,3,2,172.955686,audio,0,22.60932163,Auditory
10,Junior Secondary School 1,Female,34.71747517,6,3,4,1,122.9790324,audio,1,25.75721543,Auditory
9,Primary 5,Female,47.29563165,7,2,5,1,130.3740122,audio,1,27.42417072,Auditory
10,Primary 5,Female,46.41404331,0,3,1,0,151.2383004,text,0,17.54688755,Logical
12,Junior Secondary School 3,Male,33.75268973,3,2,3,1,168.4786163,audio,1,26.54233706,Auditory
5,Primary 1,Male,48.46140099,0,3,1,0,160.5634222,text,0,18.85034167,Logical
7,Primary 2,Female,35.4317136,2,6,5,2,125.5057218,audio,0,24.63895628,Auditory
12,Junior Secondary School 2,Male,62.82553651,1,4,2,0,156.7170068,text,0,24.99689256,Logical
9,Primary 4,Male,85.60140362,2,15,6,1,86.03876316,animation,0,43.00606003,Kinesthetic
11,Junior Secondary School 1,Female,75.8894097,4,5,2,0,189.5541393,text,0,20.0466915,Logical
7,Primary 3,Male,98.95322289,0,1,4,1,194.9133687,animation,0,31.77734912,Visual
12,Junior Secondary School 3,Male,53.94293113,1,4,2,0,220.0569231,text,0,23.07605745,Logical
12,Junior Secondary School 3,Male,56.36625305,10,3,5,2,130.2656376,audio,0,20.85876092,Auditory
9,Primary 4,Male,57.70013011,4,2,3,2,130.8042548,audio,0,24.67380355,Auditory
5,Primary 1,Female,57.61877921,1,4,2,0,219.9601378,text,0,16.98375095,Logical
7,Primary 2,Female,21.29901764,3,8,5,1,87.46555579,text,0,42.07547992,Kinesthetic
8,Primary 3,Male,58.85118999,3,3,2,0,175.2218894,text,0,17.00119685,Logical
5,Nursery,Female,81.6995168,2,6,4,0,142.4013093,text,1,41.46280848,Kinesthetic
6,Primary 2,Male,38.64157152,1,8,7,0,128.4487008,text,1,46.05116438,Kinesthetic
12,Junior Secondary School 3,Female,28.59614295,1,13,7,0,175.7160556,text,0,39.53724474,Kinesthetic
12,Junior Secondary School 3,Male,36.87093261,3,2,5,1,83.21259771,audio,1,24.76387798,Auditory
4,Nursery,Male,52.48246896,3,4,2,0,191.2130172,text,0,18.47463465,Logical
11,Junior Secondary School 1,Male,23.67270792,2,0,3,2,168.5930365,audio,1,33.79330032,Auditory
11,Junior Secondary School 2,Male,24.4796155,1,10,4,0,72.77875185,animation,0,33.29104448,Kinesthetic
12,Junior Secondary School 3,Female,41.2174743,6,5,3,2,153.0832151,audio,0,18.35587391,Auditory
5,Primary 1,Female,77.66883114,1,4,2,0,134.5522114,text,0,32.31026814,Visual
12,Junior Secondary School 3,Male,54.28534645,3,2,3,1,166.5578482,audio,0,28.33499404,Auditory
10,Primary 5,Male,42.101882,0,7,6,0,131.4629911,animation,1,31.31962871,Kinesthetic
5,Nursery,Female,72.04339585,0,5,4,0,174.8294205,animation,1,32.50035173,Visual
5,Primary 1,Female,39.83644008,5,1,3,1,141.9805166,audio,0,20.96057247,Auditory
9,Primary 4,Female,65.62191763,0,1,1,0,177.6534196,text,0,21.94930043,Logical
6,Primary 1,Male,81.90699529,1,1,3,0,135.8741318,text,1,28.92595006,Visual
12,Junior Secondary School 3,Male,27.18563156,5,5,4,1,211.8347962,audio,0,22.41029577,Auditory
9,Primary 5,Male,54.47890908,8,3,5,2,136.3422068,audio,1,25.50286527,Auditory
12,Junior Secondary School 2,Male,37.58861286,4,0,3,1,116.8092925,audio,0,17.33449559,Auditory
11,Junior Secondary School 1,Male,35.85813908,4,2,7,0,90.22413964,text,1,37.40645681,Kinesthetic
8,Primary 3,Male,73.28254698,0,3,2,0,153.1178126,animation,1,30.96550379,Visual
10,Primary 5,Male,63.90491049,2,4,1,0,169.5498822,text,0,21.42027794,Logical
5,Primary 1,Male,29.92479978,2,1,6,1,138.3142958,animation,0,36.04658931,Kinesthetic
12,Junior Secondary School 2,Female,14.05614625,3,8,7,1,166.2871605,text,0,38.11529768,Kinesthetic
12,Junior Secondary School 3,Female,85.72649258,1,3,4,1,161.2410618,animation,0,36.54827942,Visual
7,Primary 2,Female,58.93672881,1,9,1,0,182.5863088,text,0,23.01854305,Logical
10,Primary 5,Male,40.29420189,0,5,7,0,143.4428914,animation,1,42.17556663,Kinesthetic
11,Junior Secondary School 1,Male,45.21960947,3,2,3,1,165.5005611,audio,0,28.62677941,Auditory
5,Nursery,Female,82.98932521,0,2,3,1,159.8050333,animation,0,36.137682,Visual
10,Primary 5,Male,71.47735746,2,11,4,1,179.0812926,text,0,50.56076479,Kinesthetic
12,Junior Secondary School 3,Male,90.25689784,4,7,3,1,163.1426557,animation,1,37.6613637,Visual
10,Junior Secondary School 1,Male,58.58114486,3,4,6,1,159.1062748,text,1,46.4249471,Kinesthetic
6,Primary 1,Male,26.416704,6,1,5,1,111.0661937,audio,0,21.88864428,Auditory
5,Primary 1,Male,65.88405397,1,5,1,0,148.4010392,text,0,19.64178244,Logical
11,Junior Secondary School 2,Male,57.29100162,0,4,2,0,155.4763437,text,0,19.63320723,Logical
7,Primary 2,Female,104.45203,2,3,3,1,133.5204629,animation,1,34.61170565,Visual
8,Primary 4,Male,83.26990692,3,2,3,0,137.7722855,animation,0,27.9461831,Visual
12,Junior Secondary School 2,Male,57.39481223,1,10,5,1,114.9547566,text,0,45.53715113,Kinesthetic
11,Junior Secondary School 2,Female,59.37192013,0,1,4,1,152.0224072,animation,1,29.12211431,Visual
8,Primary 4,Male,47.66807852,1,1,4,2,155.3118896,audio,1,21.11327186,Auditory
9,Primary 4,Female,64.13593481,1,5,2,0,143.348995,text,0,17.58478321,Logical
8,Primary 4,Female,58.11614452,1,3,1,0,196.0127204,text,0,11.43116407,Logical
6,Primary 1,Male,71.5324375,0,9,2,0,133.9555202,text,0,19.61181376,Logical
6,Primary 1,Female,56.53451062,1,1,2,0,207.5800944,text,0,18.48996269,Logical
5,Primary 1,Female,38.81576663,2,9,4,0,152.241941,animation,1,39.34668394,Kinesthetic
9,Primary 4,Female,49.41691021,2,6,2,0,198.4091013,text,0,24.23010151,Logical
5,Primary 1,Female,79.04454763,1,3,3,0,168.7297838,text,1,31.72321502,Visual
5,Primary 1,Male,15.27439207,2,7,4,1,122.9009462,text,1,44.28208132,Kinesthetic
7,Primary 2,Male,85.49182425,1,4,2,0,141.6749673,animation,1,32.65979214,Visual
5,Primary 1,Female,87.77981196,1,4,4,0,156.7155007,text,0,32.52585362,Visual
12,Junior Secondary School 2,Male,53.93563276,1,11,5,0,177.1346253,animation,0,39.16280015,Kinesthetic
9,Primary 5,Male,46.79186164,6,4,5,2,158.7378737,audio,0,26.37711231,Auditory
12,Junior Secondary School 2,Female,50.24708251,6,1,5,1,157.3575073,audio,1,21.81918022,Auditory
12,Junior Secondary School 3,Female,40.46485145,9,1,4,2,137.6919812,audio,1,30.15493684,Auditory
7,Primary 2,Male,56.79343141,0,8,1,0,196.7843051,text,0,19.19847292,Logical
12,Junior Secondary School 2,Male,43.10235626,4,3,4,2,180.0415081,audio,0,21.34572909,Auditory
7,Primary 2,Female,61.78595472,2,6,4,0,128.2671863,text,1,43.16008192,Kinesthetic
7,Primary 3,Female,25.07677248,1,17,4,0,147.9972471,animation,0,42.90935623,Kinesthetic
8,Primary 4,Female,40.90478847,4,2,3,2,185.0686853,audio,1,22.01284008,Auditory
6,Primary 1,Female,75.88265685,0,2,3,0,120.222741,animation,1,28.13702569,Visual
4,Nursery,Male,70.5865463,2,5,4,0,144.3403775,animation,0,36.59529659,Visual
12,Junior Secondary School 2,Male,90.71673958,1,4,2,0,167.1390839,animation,1,32.24989425,Visual
11,Junior Secondary School 2,Female,82.71293844,3,2,4,0,151.2027998,text,1,26.32499056,Visual
4,Nursery,Male,45.19387289,4,0,4,1,120.7293098,audio,1,27.65220417,Auditory
7,Primary 3,Male,43.8713555,6,4,4,1,159.4702786,audio,0,24.06659064,Auditory
10,Junior Secondary School 1,Female,77.45656809,1,1,3,0,126.1718491,text,0,28.45525889,Visual
8,Primary 3,Male,48.38437797,3,3,4,2,175.8755979,audio,1,21.55713224,Auditory
12,Junior Secondary School 2,Female,68.37039044,1,2,4,1,127.4917115,animation,1,24.23771163,Visual
10,Primary 5,Female,64.72844052,1,1,2,0,164.2993823,text,0,19.96690514,Logical
5,Primary 1,Male,91.44359247,0,3,3,0,128.7769789,animation,0,34.71614679,Visual
5,Primary 1,Male,88.02874901,0,3,2,1,170.0878712,animation,0,26.03965874,Visual
10,Primary 5,Female,93.4955526,1,3,3,1,152.2366416,animation,0,21.87025858,Visual
12,Junior Secondary School 3,Male,57.37153649,1,9,6,1,151.5426745,animation,0,36.29739503,Kinesthetic
9,Primary 4,Male,66.59226896,2,3,1,0,178.3257913,text,0,16.98386917,Logical
12,Junior Secondary School 3,Male,66.8335286,2,2,1,0,206.8584104,text,0,22.33698291,Logical
5,Nursery,Female,67.007675,0,3,2,0,191.4916477,text,0,21.5775587,Logical
10,Junior Secondary School 1,Male,63.09942174,0,5,1,0,128.2508854,text,0,20.9063267,Logical
11,Junior Secondary School 2,Female,66.25656761,2,6,2,0,183.4205849,text,0,18.97540555,Logical
6,Primary 1,Female,14.98496271,3,11,5,0,154.7543416,text,1,44.11305476,Kinesthetic
4,Nursery,Female,24.05047143,8,1,5,2,116.5571767,audio,1,28.05696436,Auditory
11,Junior Secondary School 2,Male,47.7387941,0,4,2,0,189.9257426,text,0,20.3226148,Logical
7,Primary 3,Male,33.09515194,4,6,5,2,128.6422136,audio,1,27.45710457,Auditory
12,Junior Secondary School 3,Female,77.12030437,0,5,2,0,134.0023223,animation,0,31.26313989,Visual
12,Junior Secondary School 2,Female,81.25281014,1,0,3,0,185.6460617,animation,1,25.32326983,Visual
10,Junior Secondary School 1,Female,76.00861605,2,7,4,1,145.7856113,animation,0,35.9254446,Kinesthetic
11,Junior Secondary School 2,Female,41.5640223,1,4,2,0,159.0150607,text,0,25.19577638,Logical
9,Primary 4,Male,36.45352764,1,12,4,0,115.9528786,text,0,46.0496279,Kinesthetic
4,Nursery,Female,25.09403137,3,11,4,0,101.71235,animation,1,35.42255693,Kinesthetic
9,Primary 5,Female,40.16327964,4,5,3,1,182.0034834,audio,0,27.83932829,Auditory
11,Junior Secondary School 1,Male,43.59523199,6,0,4,1,156.9985659,audio,0,27.91012459,Auditory
12,Junior Secondary School 3,Male,59.53431758,1,1,1,0,189.1502269,text,0,18.23517176,Logical
12,Junior Secondary School 3,Female,29.69473342,2,11,5,0,122.8692104,animation,0,45.33094633,Kinesthetic
8,Primary 3,Male,62.8514365,0,4,2,0,190.5254133,text,0,22.81828307,Logical
10,Primary 5,Female,85.19963551,1,6,1,0,187.0383347,text,0,20.14071553,Logical
5,Primary 1,Male,37.34217822,4,0,5,2,211.734816,audio,0,28.65959735,Auditory
12,Junior Secondary School 3,Male,48.16339954,8,1,4,2,148.8188123,audio,1,25.16019267,Auditory
11,Junior Secondary School 2,Male,33.87220369,1,5,2,0,157.0707561,text,0,18.26890358,Logical
6,Primary 2,Female,85.14623141,2,2,2,0,162.1333544,text,0,36.39395239,Visual
12,Junior Secondary School 3,Male,79.93910344,1,6,3,0,183.7687112,animation,1,30.56688875,Visual
11,Junior Secondary School 2,Female,84.43210167,3,1,4,1,133.0808521,animation,0,29.13969313,Visual
12,Junior Secondary School 2,Male,50.00745269,0,6,1,0,178.3262973,text,0,19.6846394,Logical
5,Nursery,Female,91.30178006,1,4,2,0,137.1378915,animation,1,24.71694769,Visual
5,Primary 1,Female,75.4924676,0,6,2,0,196.1147104,text,0,19.13530357,Logical
4,Nursery,Male,103.0436277,1,3,2,0,164.0333843,text,1,28.09157256,Visual
