age,time_on_visuals,audio_replay_count,drag_and_drop_actions,puzzle_attempts,help_button_clicks,time_to_completion,task_skips,interaction_rate,grade_level_Junior Secondary School 2,grade_level_Junior Secondary School 3,grade_level_Nursery,grade_level_Primary 1,grade_level_Primary 2,grade_level_Primary 3,grade_level_Primary 4,grade_level_Primary 5,sex_Male,preferred_instruction_type_audio,preferred_instruction_type_text,learning_style_Kinesthetic,learning_style_Logical,learning_style_Visual
12,51.6065932,0,5,1,0,241.8957295,0,18.63640455,False,True,False,False,False,False,False,False,True,False,True,False,True,False
11,36.41222134,2,11,5,1,61.43950597,1,46.6158144,True,False,False,False,False,False,False,False,False,False,False,True,False,False
9,70.9532085,0,5,4,0,120.5785552,0,32.20877827,False,False,False,False,False,False,True,False,False,False,True,False,False,True
12,58.55584036,5,5,5,1,198.5421361,1,23.94156681,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12,47.46634324,1,0,1,0,143.0643716,0,22.60732437,False,True,False,False,False,False,False,False,False,False,True,False,True,False
4,59.66461632,0,2,2,0,183.3753763,0,20.31195884,False,False,True,False,False,False,False,False,True,False,True,False,True,False
10,48.55693759,4,5,7,0,154.4156292,1,41.02299748,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4,47.30458976,2,1,5,1,153.5360061,0,35.31579981,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,50.69505901,0,3,1,0,191.4931753,0,15.74054702,False,False,False,True,False,False,False,False,True,False,True,False,True,False
12,39.66746456,0,10,4,1,108.9337503,0,41.05287098,False,True,False,False,False,False,False,False,True,False,True,True,False,False
7,67.26400383,4,3,1,0,147.461748,0,21.95004934,False,False,False,False,False,True,False,False,True,False,True,False,True,False
10,38.9072523,5,1,5,1,95.60077779,1,35.67004004,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5,88.11726285,0,3,2,0,134.3241643,1,33.56886944,False,False,False,True,False,False,False,False,True,False,False,False,False,True
5,91.41089739,2,0,4,0,135.2041525,1,32.78243549,False,False,False,True,False,False,False,False,True,False,False,False,False,True
4,90.6672437,0,1,3,0,129.9848751,0,36.10844569,False,False,True,False,False,False,False,False,False,False,False,False,False,True
7,71.4433448,0,2,2,0,178.1489397,0,18.49756251,False,False,False,False,True,False,False,False,False,False,True,False,True,False
11,26.04822527,1,2,3,1,120.7405752,0,17.75626112,True,False,False,False,False,False,False,False,False,True,False,False,False,False
8,29.89557382,5,3,5,1,178.3290231,0,27.98057173,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,31.42870688,3,7,4,1,152.9884595,0,30.48293945,False,False,False,False,True,False,False,False,False,False,False,True,False,False
12,46.68655161,11,2,4,1,167.9275381,0,29.10833879,False,True,False,False,False,False,False,False,False,True,False,False,False,False
6,57.27819248,2,4,4,1,156.011895,1,45.18489525,False,False,False,True,False,False,False,False,False,False,True,True,False,False
10,46.41180146,4,15,7,1,118.8162368,1,38.16017996,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,70.95688205,0,4,4,1,152.1829137,1,37.9182179,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5,20.08576511,7,2,3,2,156.8241183,0,30.07047495,False,False,True,False,False,False,False,False,False,True,False,False,False,False
5,43.48787021,3,16,7,1,165.314332,0,45.15144563,False,False,True,False,False,False,False,False,False,False,False,True,False,False
11,43.92110876,1,6,2,0,179.3859983,0,19.80725379,False,False,False,False,False,False,False,False,True,False,True,False,True,False
12,66.11671539,3,4,5,0,150.0610108,1,31.94034721,True,False,False,False,False,False,False,False,True,False,True,True,False,False
9,73.43564203,1,2,4,1,168.2085363,0,28.55391305,False,False,False,False,False,False,True,False,False,False,True,False,False,True
5,54.93400447,6,9,7,0,149.2649711,0,34.61275087,False,False,False,True,False,False,False,False,True,False,False,True,False,False
5,51.43497297,0,3,2,0,133.8619043,0,21.96092474,False,False,True,False,False,False,False,False,True,False,True,False,True,False
11,30.86581299,1,4,1,0,206.0688929,0,20.82649317,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10,27.60721119,0,10,4,0,124.8062584,0,40.91743852,False,False,False,False,False,False,False,True,False,False,False,True,False,False
8,95.59242691,1,5,3,1,120.3831195,1,40.01890582,False,False,False,False,False,True,False,False,False,False,False,False,False,True
6,42.89268891,2,1,5,2,142.9301664,1,22.81818279,False,False,False,True,False,False,False,False,True,True,False,False,False,False
11,49.52350555,0,7,2,0,152.9437282,0,24.86967096,True,False,False,False,False,False,False,False,True,False,True,False,True,False
11,103.4230959,0,7,2,1,132.8004904,0,30.04732951,True,False,False,False,False,False,False,False,False,False,True,False,False,True
10,31.79998036,8,4,3,2,175.0957127,1,19.3801168,False,False,False,False,False,False,False,True,True,True,False,False,False,False
7,36.30574199,8,3,3,1,110.0227137,0,27.37984374,False,False,False,False,True,False,False,False,False,True,False,False,False,False
10,31.67922938,1,7,5,1,124.0744203,1,30.30991984,False,False,False,False,False,False,False,False,True,False,False,True,False,False
7,47.54309256,3,8,6,0,116.9638368,0,34.88985564,False,False,False,False,False,True,False,False,False,False,True,True,False,False
9,58.34437061,5,12,6,1,125.3850804,1,41.6653683,False,False,False,False,False,False,True,False,False,False,True,True,False,False
5,86.54142838,1,4,3,0,148.5950519,0,32.02951954,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12,58.47108923,0,9,2,0,188.9291878,0,19.61212069,False,True,False,False,False,False,False,False,False,False,True,False,True,False
6,34.85255863,3,6,5,2,97.75532132,0,24.80036624,False,False,False,False,True,False,False,False,True,True,False,False,False,False
5,62.14685165,0,3,2,0,192.8826618,0,17.12231908,False,False,True,False,False,False,False,False,True,False,True,False,True,False
7,42.19353499,4,4,4,2,192.5912948,0,23.41867052,False,False,False,False,False,True,False,False,True,True,False,False,False,False
8,57.55954697,2,12,6,1,151.6423483,0,45.99333038,False,False,False,False,False,True,False,False,True,False,False,True,False,False
12,74.97328347,1,2,2,1,162.3869969,0,24.82860422,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10,103.2677234,0,1,3,0,154.775539,1,18.17710841,False,False,False,False,False,False,False,False,True,False,False,False,False,True
8,40.38578707,6,2,4,1,143.393521,1,25.63587095,False,False,False,False,False,True,False,False,False,True,False,False,False,False
6,44.96573887,6,2,5,1,208.237403,0,28.91040659,False,False,False,False,True,False,False,False,False,True,False,False,False,False
5,48.44574129,1,6,2,0,156.0563319,0,16.09828583,False,False,True,False,False,False,False,False,True,False,True,False,True,False
7,38.83267532,4,1,3,2,150.4636324,0,28.19567043,False,False,False,False,False,True,False,False,True,True,False,False,False,False
10,82.49262666,2,4,2,0,191.0998666,0,16.46535648,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5,76.56283405,0,3,4,1,177.4365419,0,22.39914949,False,False,False,True,False,False,False,False,True,False,False,False,False,True
7,55.14270274,10,2,4,2,158.0264153,0,24.242592,False,False,False,False,True,False,False,False,False,True,False,False,False,False
9,59.81594455,3,12,5,0,136.5459742,0,40.28330761,False,False,False,False,False,False,False,True,False,False,True,True,False,False
12,99.66467246,0,2,2,0,158.1186235,0,31.68818445,True,False,False,False,False,False,False,False,True,False,True,False,False,True
11,95.92898618,1,1,4,0,136.6447723,0,29.61204218,False,False,False,False,False,False,False,False,False,False,False,False,False,True
12,51.49980309,0,4,1,0,155.8356209,0,25.31140433,False,True,False,False,False,False,False,False,True,False,True,False,True,False
11,77.23366081,0,3,3,1,143.1120331,1,34.25104564,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,40.76852969,5,2,5,1,202.3691344,1,14.76893662,False,False,True,False,False,False,False,False,False,True,False,False,False,False
11,48.02446555,2,11,4,1,159.9514708,1,43.59045862,False,False,False,False,False,False,False,False,False,False,True,True,False,False
9,65.83256695,1,13,7,0,111.4525087,0,40.94043172,False,False,False,False,False,False,True,False,False,False,False,True,False,False
12,42.78908199,5,2,3,1,171.6599035,1,24.65869229,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4,53.02182206,4,2,5,1,115.4400123,1,17.33323597,False,False,True,False,False,False,False,False,False,True,False,False,False,False
6,80.14667012,0,2,2,0,122.9164398,0,35.95944007,False,False,False,False,True,False,False,False,True,False,False,False,False,True
9,37.67352313,1,10,4,1,127.0295461,1,33.84966535,False,False,False,False,False,False,True,False,True,False,False,True,False,False
8,54.40552282,8,4,5,2,193.0542247,0,26.95334177,False,False,False,False,False,True,False,False,True,True,False,False,False,False
6,55.46323022,3,2,1,0,185.3855219,0,18.646536,False,False,False,True,False,False,False,False,False,False,True,False,True,False
6,77.73417316,2,1,4,0,163.5607519,0,29.33815801,False,False,False,False,True,False,False,False,True,False,True,False,False,True
4,48.86102352,0,5,1,0,177.3531086,0,20.33036623,False,False,True,False,False,False,False,False,True,False,True,False,True,False
4,54.52142638,2,2,2,0,225.8850063,0,20.95298642,False,False,True,False,False,False,False,False,False,False,True,False,True,False
7,54.21400533,1,3,2,0,225.5060787,0,25.37386236,False,False,False,False,True,False,False,False,True,False,True,False,True,False
12,87.78834772,1,2,4,0,137.9224503,0,29.97246365,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10,64.87753805,3,3,1,0,178.7406766,0,18.89462846,False,False,False,False,False,False,False,True,True,False,True,False,True,False
11,62.43280971,2,2,2,0,178.2385754,0,20.12274623,True,False,False,False,False,False,False,False,True,False,True,False,True,False
5,18.97798562,3,12,4,1,170.03064,0,43.1615087,False,False,True,False,False,False,False,False,False,False,True,True,False,False
9,46.27875061,4,2,3,1,108.6586125,1,20.9555306,False,False,False,False,False,False,True,False,True,True,False,False,False,False
10,73.06906681,1,1,3,1,142.9484403,0,23.77086108,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9,46.69542205,3,10,5,0,202.6752571,0,26.51591669,False,False,False,False,False,False,False,True,True,False,True,True,False,False
12,28.91134937,7,1,5,1,146.8421662,0,21.13587337,False,True,False,False,False,False,False,False,False,True,False,False,False,False
12,60.80764705,5,2,5,1,112.3702266,0,23.57443518,True,False,False,False,False,False,False,False,True,True,False,False,False,False
5,62.16272085,1,7,4,1,141.4631416,1,39.7165911,False,False,False,True,False,False,False,False,True,False,False,True,False,False
11,83.11324219,1,3,3,0,141.8420212,0,22.90674973,True,False,False,False,False,False,False,False,False,False,True,False,False,True
5,47.16992005,1,4,1,0,144.9634585,0,20.60450245,False,False,False,True,False,False,False,False,False,False,True,False,True,False
7,39.12674206,4,11,5,0,133.840156,0,37.66208096,False,False,False,False,True,False,False,False,True,False,False,True,False,False
10,55.55418333,4,3,3,1,227.2588019,0,14.85184669,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7,93.51232701,3,4,4,0,167.8020754,0,27.07977926,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12,90.85006363,0,6,4,0,101.8763843,0,36.23537376,True,False,False,False,False,False,False,False,False,False,True,False,False,True
9,47.01507184,8,3,4,2,175.518088,1,17.20520317,False,False,False,False,False,False,False,True,True,True,False,False,False,False
9,79.75568857,0,3,4,0,151.0934231,1,26.67157131,False,False,False,False,False,False,False,True,True,False,False,False,False,True
6,70.75118909,1,4,2,0,232.871762,0,16.74334223,False,False,False,False,True,False,False,False,False,False,True,False,True,False
5,82.30195324,1,3,4,1,138.9458188,1,27.90168116,False,False,False,True,False,False,False,False,False,False,False,False,False,True
12,25.94733047,8,1,4,2,191.9324557,1,24.03860085,False,True,False,False,False,False,False,False,False,True,False,False,False,False
8,91.47956796,2,0,2,0,146.0900473,1,28.25937075,False,False,False,False,False,True,False,False,False,False,True,False,False,True
9,83.0344568,0,4,3,1,140.8139671,0,28.20495117,False,False,False,False,False,False,False,True,True,False,True,False,False,True
12,43.09681396,3,8,4,1,137.289645,0,50.21359824,False,True,False,False,False,False,False,False,False,False,True,True,False,False
7,79.8440229,1,2,1,0,180.9990115,0,18.77417926,False,False,False,False,False,True,False,False,False,False,True,False,True,False
11,40.91428496,5,3,5,2,162.4293379,0,23.72045545,False,False,False,False,False,False,False,False,True,True,False,False,False,False
8,58.12341849,1,9,4,1,157.9306484,1,40.57285422,False,False,False,False,False,True,False,False,False,False,False,True,False,False
12,50.6304689,2,4,1,0,199.5671766,0,25.23099587,False,True,False,False,False,False,False,False,False,False,True,False,True,False
5,60.65224982,0,2,1,0,157.1131191,0,23.8852599,False,False,True,False,False,False,False,False,True,False,True,False,True,False
11,24.7535809,1,10,6,0,132.0834163,1,33.78451073,False,False,False,False,False,False,False,False,True,False,True,True,False,False
6,26.37209281,1,6,5,0,137.0304746,1,39.10300163,False,False,False,True,False,False,False,False,False,False,True,True,False,False
7,58.9960123,2,4,1,0,207.9242061,0,19.29198335,False,False,False,False,False,True,False,False,True,False,True,False,True,False
11,26.34154445,8,3,5,1,130.612832,1,25.24115554,True,False,False,False,False,False,False,False,False,True,False,False,False,False
10,90.21178156,0,2,4,1,186.0275132,0,34.64415703,False,False,False,False,False,False,False,True,True,False,True,False,False,True
